qid,run,docid,relevance,query_raw,doc_title,doc_url
query-67,Q0,diy+wikihow-offline+cf8919751caa768629d1a5343c6cd85c,0,how to make my own fridge magnets,How to Set Up WiFi Connection with iBall Baton 150M Extreme Wireless N Router on MTNL DSL Modem,https://www.wikihow.com/Set-Up-WiFi-Connection-with-iBall-Baton-150M-Extreme-Wireless-N-Router-on-MTNL-DSL-Modem
query-67,Q0,diy+wikihow-offline+e25d3fe7cea26fa1b856a4ffa9a2fa0d,0,how to make my own fridge magnets,How to Buy an Infrared Heater,https://www.wikihow.com/Buy-an-Infrared-Heater
query-67,Q0,diy+wikihow-offline+ea791cf01c152f657573cbae1acb6bc7,0,how to make my own fridge magnets,How to Make Your Kitchen Look Expensive,https://www.wikihow.com/Make-Your-Kitchen-Look-Expensive
query-67,Q0,diy+wikihow-offline+ec2ed82e859dd7a9e1e45083a99edccc,0,how to make my own fridge magnets,How to Make a Compass,https://www.wikihow.com/Make-a-Compass
query-67,Q0,diy+wikihow-offline+f9388633c9816bf38a68eb521abea81c,0,how to make my own fridge magnets,How to Make a Clay Rose,https://www.wikihow.com/Make-a-Clay-Rose
query-68,Q0,diy+wikihow-offline+05b64e246e9d8dd885febf8d49931f9f,1,how to organize a kitchen,How to Remodel a Kitchen,https://www.wikihow.com/Remodel-a-Kitchen
query-68,Q0,diy+wikihow-offline+082d2db95f505f85f25f2ae32d08fb8e,1,how to organize a kitchen,How to Arrange Dishes in Kitchen Cabinets,https://www.wikihow.com/Arrange-Dishes-in-Kitchen-Cabinets
query-68,Q0,diy+wikihow-offline+08c43cde06ddc2a804bdac1a26921980,0,how to organize a kitchen,How to Use Social Media to Aid an Organ Donor Search,https://www.wikihow.com/Use-Social-Media-to-Aid-an-Organ-Donor-Search
query-68,Q0,diy+wikihow-offline+0ae5b30ea23bf75eb754ee724722fe99,0,how to organize a kitchen,How to Recaulk Kitchen Counter Where It Meets the Backsplash,https://www.wikihow.com/Recaulk-Kitchen-Counter-Where-It-Meets-the-Backsplash
query-68,Q0,diy+wikihow-offline+0ea6b2514b55b940e4c99294ce50c35a,0,how to organize a kitchen,How to Simplify Your Cooking,https://www.wikihow.com/Simplify-Your-Cooking
query-68,Q0,diy+wikihow-offline+1cf011648983672910601931c1d7290e,0,how to organize a kitchen,How to Stop Hoarding Food,https://www.wikihow.com/Stop-Hoarding-Food
query-68,Q0,diy+wikihow-offline+1ffe147cfef2b1265127a69aafd065b7,0,how to organize a kitchen,How to Stage a Kitchen when Selling a Home,https://www.wikihow.com/Stage-a-Kitchen-when-Selling-a-Home
query-68,Q0,diy+wikihow-offline+254abba19cad0209e51803c98ff177a3,0,how to organize a kitchen,How to Make Nachos in the Oven,https://www.wikihow.com/Make-Nachos-in-the-Oven
query-68,Q0,diy+wikihow-offline+264bad265ac336b9f322422782c4cbd6,1,how to organize a kitchen,How to Get Your House Organized,https://www.wikihow.com/Get-Your-House-Organized
query-68,Q0,diy+wikihow-offline+2b40a505d38ee0e2039dd1b36956365b,0,how to organize a kitchen,How to Shop for New Houseware,https://www.wikihow.com/Shop-for-New-Houseware
query-68,Q0,diy+wikihow-offline+2e469d4c9e76f047e4be17ef89f6d2c4,1,how to organize a kitchen,How to Cheer up a Kitchen,https://www.wikihow.com/Cheer-up-a-Kitchen
query-68,Q0,diy+wikihow-offline+2f75a05e850db4e6b86b9d7248e1279b,0,how to organize a kitchen,How to Set Up a Coffee Station in Your Kitchen,https://www.wikihow.com/Set-Up-a-Coffee-Station-in-Your-Kitchen
query-68,Q0,diy+wikihow-offline+42388c718107f73cf391133dac5506f4,0,how to organize a kitchen,How to Decorate the Top of Kitchen Cabinets,https://www.wikihow.com/Decorate-the-Top-of-Kitchen-Cabinets
query-68,Q0,diy+wikihow-offline+542cd0c4cab9d2e65b908d4de78016d4,0,how to organize a kitchen,How to Clear Clutter from Your Countertop,https://www.wikihow.com/Clear-Clutter-from-Your-Countertop
query-68,Q0,diy+wikihow-offline+551a3596c6ec0a3606516669ea448fa8,1,how to organize a kitchen,How to Organize the Area Under Your Sink,https://www.wikihow.com/Organize-the-Area-Under-Your-Sink
query-68,Q0,diy+wikihow-offline+57851b65228f0e0259c15e78d5d87e68,0,how to organize a kitchen,How to Adapt Your Kitchen if You're Blind or Visually Impaired,https://www.wikihow.com/Adapt-Your-Kitchen-if-You%27re-Blind-or-Visually-Impaired
query-68,Q0,diy+wikihow-offline+603a705dd952354b94c239f62e57af3e,1,how to organize a kitchen,How to Create Open Kitchen Storage,https://www.wikihow.com/Create-Open-Kitchen-Storage
query-68,Q0,diy+wikihow-offline+61bd062f243c364587c3370eb8a429b1,1,how to organize a kitchen,How to Store Pots and Pans,https://www.wikihow.com/Store-Pots-and-Pans
query-68,Q0,diy+wikihow-offline+654b3f7045371fb1dad478a35a1d4c2f,0,how to organize a kitchen,How to Make a Solar Oven  from an Old Antenna Dish,https://www.wikihow.com/Make-a-Solar-Oven--from-an-Old-Antenna-Dish
query-68,Q0,diy+wikihow-offline+69d47066a714b013f0d1b21406c3e65d,0,how to organize a kitchen,How to Learn to Play the Organ,https://www.wikihow.com/Learn-to-Play-the-Organ
query-68,Q0,diy+wikihow-offline+6e02d2848149421b50577cda28a04497,0,how to organize a kitchen,How to Make Natural Oven Cleaner,https://www.wikihow.com/Make-Natural-Oven-Cleaner
query-68,Q0,diy+wikihow-offline+6f5e58b0d4856dc91e3b6b432ad6e9de,0,how to organize a kitchen,How to Become a Kitchen Assistant,https://www.wikihow.com/Become-a-Kitchen-Assistant
query-68,Q0,diy+wikihow-offline+79d20eecb853bdfea85c015e64ae8128,2,how to organize a kitchen,How to Organize Kitchen Drawers,https://www.wikihow.com/Organize-Kitchen-Drawers
query-68,Q0,diy+wikihow-offline+8273452bb6d81178317282d2735863a9,0,how to organize a kitchen,How to Evolve Into an Organic Household,https://www.wikihow.com/Evolve-Into-an-Organic-Household
query-68,Q0,diy+wikihow-offline+86c006449ad6583f66543fc300e00493,0,how to organize a kitchen,How to Eat at Hell's Kitchen,https://www.wikihow.com/Eat-at-Hell%27s-Kitchen
query-68,Q0,diy+wikihow-offline+8ef34c14c5b465733d8f1c9a16296423,0,how to organize a kitchen,How to Book Barbecue Pits at an AXS Machine in Singapore,https://www.wikihow.com/Book-Barbecue-Pits-at-an-AXS-Machine-in-Singapore
query-68,Q0,diy+wikihow-offline+9556ba90e207f09fc592fdf32842462b,1,how to organize a kitchen,How to Be Organized at Home,https://www.wikihow.com/Be-Organized-at-Home
query-68,Q0,diy+wikihow-offline+9a55dd6ad234c7904fc8e8ab021934c1,0,how to organize a kitchen,How to Cook Chili Paneer (an Indo‐Chinese Vegetarian Side Dish),https://www.wikihow.com/Cook-Chili-Paneer-(an-Indo%E2%80%90Chinese-Vegetarian-Side-Dish)
query-68,Q0,diy+wikihow-offline+9ae2ac7f452e0da46a44b6e51501777e,0,how to organize a kitchen,How to See the Toilet Easter Egg on Rooftops in Gears of War,https://www.wikihow.com/See-the-Toilet-Easter-Egg-on-Rooftops-in-Gears-of-War
query-68,Q0,diy+wikihow-offline+a2190e97b64114dbf198f68b9f2418f8,0,how to organize a kitchen,How to Make Low‐Protein Dog Food,https://www.wikihow.com/Make-Low%E2%80%90Protein-Dog-Food
query-68,Q0,diy+wikihow-offline+a56dce6c8758c4681d7cc9c5429429d0,0,how to organize a kitchen,How to Select a Basic Set of Kitchen Equipment,https://www.wikihow.com/Select-a-Basic-Set-of-Kitchen-Equipment
query-68,Q0,diy+wikihow-offline+a8ca919f5e1551b74f2b1d4d3cf15be4,2,how to organize a kitchen,How to Organize a Small Kitchen,https://www.wikihow.com/Organize-a-Small-Kitchen
query-68,Q0,diy+wikihow-offline+aa43f24c6cdbb9afbd1f2dd7a09b7c96,0,how to organize a kitchen,How to Stock Your Pantry for Quick and Easy Meals,https://www.wikihow.com/Stock-Your-Pantry-for-Quick-and-Easy-Meals
query-68,Q0,diy+wikihow-offline+adec9855d787e0e060c8b211bd464012,2,how to organize a kitchen,How to Organize Your Kitchen Counter,https://www.wikihow.com/Organize-Your-Kitchen-Counter
query-68,Q0,diy+wikihow-offline+b06df546c7355f6294d073628b142b47,0,how to organize a kitchen,How to Clean Your Cluttered Home Thoroughly,https://www.wikihow.com/Clean-Your-Cluttered-Home-Thoroughly
query-68,Q0,diy+wikihow-offline+be94f3d85509cb28af577ec2607c3bb8,2,how to organize a kitchen,How to Organize a Kitchen,https://www.wikihow.com/Organize-a-Kitchen
query-68,Q0,diy+wikihow-offline+c1e4accebb3ed096b88b257bbcc346a6,0,how to organize a kitchen,How to Become an Organ Donor in Wisconsin,https://www.wikihow.com/Become-an-Organ-Donor-in-Wisconsin
query-68,Q0,diy+wikihow-offline+df4fc9f12464d613bd37f9d0673fbf71,2,how to organize a kitchen,How to Arrange a Kitchen Without Cabinets,https://www.wikihow.com/Arrange-a-Kitchen-Without-Cabinets
query-68,Q0,diy+wikihow-offline+e217a72b2f54138142dfd33baa262e08,1,how to organize a kitchen,How to Organize a Kitchen Island,https://www.wikihow.com/Organize-a-Kitchen-Island
query-68,Q0,diy+wikihow-offline+e39b6ef91c4b441211840c02856438cb,0,how to organize a kitchen,How to Make an Office in your Kitchen,https://www.wikihow.com/Make-an-Office-in-your-Kitchen
query-68,Q0,diy+wikihow-offline+eae3692292daed63a72bde6a2efe5020,0,how to organize a kitchen,How to Make It Through Valentine's Day Without a Valentine,https://www.wikihow.com/Make-It-Through-Valentine%27s-Day-Without-a-Valentine
query-68,Q0,diy+wikihow-offline+f65d3780441fe1bb3e52777a68a62953,0,how to organize a kitchen,How to Let Kids Help in the Kitchen,https://www.wikihow.com/Let-Kids-Help-in-the-Kitchen
query-69,Q0,diy+wikihow-offline+00541a33205756417ca48c7948f21f5f,1,how to make christmas ornaments,How to Make a Fabric Heart Ornament,https://www.wikihow.com/Make-a-Fabric-Heart-Ornament
query-69,Q0,diy+wikihow-offline+016ac4f5c3fc0e7a6bf9754946762ef3,2,how to make christmas ornaments,How to Make an Elegant No‐Sew Fabric Ball Christmas Ornament,https://www.wikihow.com/Make-an-Elegant-No%E2%80%90Sew-Fabric-Ball-Christmas-Ornament
query-69,Q0,diy+wikihow-offline+04269b539f8b3d1ee0f71dbc24c52028,0,how to make christmas ornaments,How to Play Oh Hell (Card Game),https://www.wikihow.com/Play-Oh-Hell-(Card-Game)
query-69,Q0,diy+wikihow-offline+13d01104f11ef9a6c4fa5fcf4a18440f,1,how to make christmas ornaments,How to Decorate a Disney Themed Christmas Tree,https://www.wikihow.com/Decorate-a-Disney-Themed-Christmas-Tree
query-69,Q0,diy+wikihow-offline+176eca5f818c56d4bf2d25b6ba361d05,2,how to make christmas ornaments,How to Make Christmas Tree Decorations,https://www.wikihow.com/Make-Christmas-Tree-Decorations
query-69,Q0,diy+wikihow-offline+19503485a56dedfc91bc461436c2d627,2,how to make christmas ornaments,How to Make an Elf Ornament,https://www.wikihow.com/Make-an-Elf-Ornament
query-69,Q0,diy+wikihow-offline+1b38f44d2d6962e3d7fd3fc544459f6d,0,how to make christmas ornaments,How to Wear a Saree in Bengali Style,https://www.wikihow.com/Wear-a-Saree-in-Bengali-Style
query-69,Q0,diy+wikihow-offline+214da4c8b155c6f219a255e1f2db434c,0,how to make christmas ornaments,How to Create a Baby Name from Parent's Names,https://www.wikihow.com/Create-a-Baby-Name-from-Parent%27s-Names
query-69,Q0,diy+wikihow-offline+3b07470b779ac1e28ee5408a560c354a,2,how to make christmas ornaments,How to Make Fabric Ornaments,https://www.wikihow.com/Make-Fabric-Ornaments
query-69,Q0,diy+wikihow-offline+3e03eef1d98aed17b0a499ad8363fa38,1,how to make christmas ornaments,How to Make a Heart Shaped Beaded Ornament,https://www.wikihow.com/Make-a-Heart-Shaped-Beaded-Ornament
query-69,Q0,diy+wikihow-offline+40e5d53a4732187ed122be7b2418936a,0,how to make christmas ornaments,How to Make a Heart Out of Paper,https://www.wikihow.com/Make-a-Heart-Out-of-Paper
query-69,Q0,diy+wikihow-offline+416dd716be1361c901fcea6de699fedc,1,how to make christmas ornaments,How to Make Paper Ornaments,https://www.wikihow.com/Make-Paper-Ornaments
query-69,Q0,diy+wikihow-offline+424f4329d903eaeb109880896078f1e4,0,how to make christmas ornaments,How to Make a 'Sepak Takraw Ball' Ornament from a Plastic Bottle,https://www.wikihow.com/Make-a-%27Sepak-Takraw-Ball%27-Ornament-from-a-Plastic-Bottle
query-69,Q0,diy+wikihow-offline+44ab9b2da1c674587ec63f88f63a1c43,2,how to make christmas ornaments,How to Make Filled Glass or Plastic Ornaments,https://www.wikihow.com/Make-Filled-Glass-or-Plastic-Ornaments
query-69,Q0,diy+wikihow-offline+49a781cedf4e325c1b15b04308f0faa2,0,how to make christmas ornaments,How to Decorate with Leftover Christmas Tree Ornaments,https://www.wikihow.com/Decorate-with-Leftover-Christmas-Tree-Ornaments
query-69,Q0,diy+wikihow-offline+4f40f98d75ddc33947c0ce7ccee62ed3,0,how to make christmas ornaments,How to Decorate a Christmas Tree Elegantly,https://www.wikihow.com/Decorate-a-Christmas-Tree-Elegantly
query-69,Q0,diy+wikihow-offline+5fd6d220fa0c8b348fd672b94395cae0,0,how to make christmas ornaments,How to Ask God for Something (Christianity),https://www.wikihow.com/Ask-God-for-Something-(Christianity)
query-69,Q0,diy+wikihow-offline+6c4789e37419652f6a1f912848b5fad7,1,how to make christmas ornaments,How to Make a Nativity Ornament with a Styrofoam Half Ball,https://www.wikihow.com/Make-a-Nativity-Ornament-with-a-Styrofoam-Half-Ball
query-69,Q0,diy+wikihow-offline+6c8ac0dbc07c469e31d4c35cca71c422,0,how to make christmas ornaments,How to Write Christening Invitations,https://www.wikihow.com/Write-Christening-Invitations
query-69,Q0,diy+wikihow-offline+6eb124e547a2cf041cfc2bab615deb29,1,how to make christmas ornaments,How to Make Cinnamon Ornaments,https://www.wikihow.com/Make-Cinnamon-Ornaments
query-69,Q0,diy+wikihow-offline+6f1a6297d8acfcee1cd77a1680c74761,2,how to make christmas ornaments,How to Make a Christmas Decoration,https://www.wikihow.com/Make-a-Christmas-Decoration
query-69,Q0,diy+wikihow-offline+72dd3b38cda9da513cfbb7154f92d020,1,how to make christmas ornaments,How to Make a Christmas Pudding Ornament,https://www.wikihow.com/Make-a-Christmas-Pudding-Ornament
query-69,Q0,diy+wikihow-offline+81215fa5a0da7202d493aee8a0219276,1,how to make christmas ornaments,How to Make a French Christmas Ornament,https://www.wikihow.com/Make-a-French-Christmas-Ornament
query-69,Q0,diy+wikihow-offline+8556cba5f426e388dd8434c0ed5063f8,0,how to make christmas ornaments,How to Make a Jesse Tree,https://www.wikihow.com/Make-a-Jesse-Tree
query-69,Q0,diy+wikihow-offline+8a5db4cf5d24db791cb82bd9837c5382,0,how to make christmas ornaments,How to Create Your Own Unique Baby Name,https://www.wikihow.com/Create-Your-Own-Unique-Baby-Name
query-69,Q0,diy+wikihow-offline+8a6d7044b58a2d40f886da85180d1b19,0,how to make christmas ornaments,How to Decorate a Victorian Christmas Tree,https://www.wikihow.com/Decorate-a-Victorian-Christmas-Tree
query-69,Q0,diy+wikihow-offline+8d263c8d5d6d86755397c57f7827177f,2,how to make christmas ornaments,How to Make a Yarn Pompom Ornament,https://www.wikihow.com/Make-a-Yarn-Pompom-Ornament
query-69,Q0,diy+wikihow-offline+8f0b1e64c573d239ce11e0b5c53847a3,1,how to make christmas ornaments,How to Make an Origami Diamond Gemstone Ornament,https://www.wikihow.com/Make-an-Origami-Diamond-Gemstone-Ornament
query-69,Q0,diy+wikihow-offline+90be8ce1d05fec65eb5939d1d33ed0c1,0,how to make christmas ornaments,How to Decorate a Christmas Tree in Ombre,https://www.wikihow.com/Decorate-a-Christmas-Tree-in-Ombre
query-69,Q0,diy+wikihow-offline+9db944a767cac42092cd47b8b7d7477a,0,how to make christmas ornaments,How to Make an Ugly Christmas Sweater,https://www.wikihow.com/Make-an-Ugly-Christmas-Sweater
query-69,Q0,diy+wikihow-offline+a369aec4339d25d9c045654fff5c0cc5,1,how to make christmas ornaments,How to Make Christmas Ornaments with Dough,https://www.wikihow.com/Make-Christmas-Ornaments-with-Dough
query-69,Q0,diy+wikihow-offline+a67a2a70c6dcaa422d8aef7a04ed2bab,0,how to make christmas ornaments,How to Make a Santa Claus Decoration Using an Egg,https://www.wikihow.com/Make-a-Santa-Claus-Decoration-Using-an-Egg
query-69,Q0,diy+wikihow-offline+adbc8a2f42c49f8cf9e416247ec732c2,2,how to make christmas ornaments,How to Make Your Own Christmas Decorations,https://www.wikihow.com/Make-Your-Own-Christmas-Decorations
query-69,Q0,diy+wikihow-offline+b2eab0a694d0a255e341aac86e5bf0a6,0,how to make christmas ornaments,How to Choose Ornaments for Your Tree when You Are on a Budget,https://www.wikihow.com/Choose-Ornaments-for-Your-Tree-when-You-Are-on-a-Budget
query-69,Q0,diy+wikihow-offline+b84dc8ba278e287e7b83fc27ea95baba,0,how to make christmas ornaments,How to Decorate a Christmas Table,https://www.wikihow.com/Decorate-a-Christmas-Table
query-69,Q0,diy+wikihow-offline+b8887cd48618e726bd232c72db24a41b,2,how to make christmas ornaments,How to Crochet Christmas Ornaments,https://www.wikihow.com/Crochet-Christmas-Ornaments
query-69,Q0,diy+wikihow-offline+baa1fc6651a1e068926a32378c59b11a,0,how to make christmas ornaments,How to Make a Photo Ornament,https://www.wikihow.com/Make-a-Photo-Ornament
query-69,Q0,diy+wikihow-offline+bb14f29b3784223b62443608336d38b8,0,how to make christmas ornaments,How to Form a New Religion,https://www.wikihow.com/Form-a-New-Religion
query-69,Q0,diy+wikihow-offline+bbfa4af837f55666eb293ba23e75c587,2,how to make christmas ornaments,How to Make a Christmas Tree Ornament,https://www.wikihow.com/Make-a-Christmas-Tree-Ornament
query-69,Q0,diy+wikihow-offline+c19f2b1d3b3f5d66c92fcbc9e97c50e5,0,how to make christmas ornaments,How to Make a Light Bulb Snowman,https://www.wikihow.com/Make-a-Light-Bulb-Snowman
query-69,Q0,diy+wikihow-offline+d187fdec1e0c10605104a3808425b91a,0,how to make christmas ornaments,How to Decorate Ornaments with Gold Leaf,https://www.wikihow.com/Decorate-Ornaments-with-Gold-Leaf
query-69,Q0,diy+wikihow-offline+da12754bc1f37f78e7778706b94d7f9d,1,how to make christmas ornaments,How to Make Beer Can Christmas Ornaments,https://www.wikihow.com/Make-Beer-Can-Christmas-Ornaments
query-69,Q0,diy+wikihow-offline+da916b24fc501cee6aad8f8c53309d66,0,how to make christmas ornaments,How to Decorate a Christmas Tree,https://www.wikihow.com/Decorate-a-Christmas-Tree
query-69,Q0,diy+wikihow-offline+deeedbab5b2023284cc3c5ad0a503b93,0,how to make christmas ornaments,How to Decorate for Christmas,https://www.wikihow.com/Decorate-for-Christmas
query-69,Q0,diy+wikihow-offline+ec80115bebb53b0db976508547dab90e,2,how to make christmas ornaments,How to Make Gingerbread Ornaments,https://www.wikihow.com/Make-Gingerbread-Ornaments
query-69,Q0,diy+wikihow-offline+fdd5e87af4704a31dad06749949fa9ae,1,how to make christmas ornaments,How to Paint Glass Ornaments,https://www.wikihow.com/Paint-Glass-Ornaments
query-7,Q0,diy+wikihow-offline+0180d7048110e94e2b3754d0addba3ca,0,how to make homemade toothpaste,"How to Create a Home Spa Treatment With Nail Polish, Jojoba Oil and Apricot Exfoliator","https://www.wikihow.com/Create-a-Home-Spa-Treatment-With-Nail-Polish,-Jojoba-Oil-and-Apricot-Exfoliator"
query-7,Q0,diy+wikihow-offline+02e9816119b3d312ac5fc489361e1b38,0,how to make homemade toothpaste,How to Get Toothpaste out of Clothes,https://www.wikihow.com/Get-Toothpaste-out-of-Clothes
query-7,Q0,diy+wikihow-offline+03627ea7af4006be903accc846ddea8f,2,how to make homemade toothpaste,How to Make Peppermint Toothpaste,https://www.wikihow.com/Make-Peppermint-Toothpaste
query-7,Q0,diy+wikihow-offline+058705c22133b2ce2f778e5e9f381ebe,0,how to make homemade toothpaste,How to Clean Shoes with Toothpaste,https://www.wikihow.com/Clean-Shoes-with-Toothpaste
query-7,Q0,diy+wikihow-offline+120f6a64a9682612d1048078f6454330,0,how to make homemade toothpaste,How to Get Rid of Chapped Lips,https://www.wikihow.com/Get-Rid-of-Chapped-Lips
query-7,Q0,diy+wikihow-offline+17fca7ed7f90557069214c397d396921,0,how to make homemade toothpaste,How to Clean Headlights with Toothpaste,https://www.wikihow.com/Clean-Headlights-with-Toothpaste
query-7,Q0,diy+wikihow-offline+1a9445c230b352e3118e9031c95cea4f,0,how to make homemade toothpaste,How to Get Rid of White Spots on Teeth,https://www.wikihow.com/Get-Rid-of-White-Spots-on-Teeth
query-7,Q0,diy+wikihow-offline+1c868c58d450c10cae1cbab4a7049563,0,how to make homemade toothpaste,How to Create an Online Storefront Using Homestead,https://www.wikihow.com/Create-an-Online-Storefront-Using-Homestead
query-7,Q0,diy+wikihow-offline+1ea602f26a8af73932807a222ea57af1,1,how to make homemade toothpaste,How to Treat Gum Disease With Homemade Remedies,https://www.wikihow.com/Treat-Gum-Disease-With-Homemade-Remedies
query-7,Q0,diy+wikihow-offline+36d49d8a8997ac8bd29ed9777a9fa570,0,how to make homemade toothpaste,How to Clean Your Face With Toothpaste,https://www.wikihow.com/Clean-Your-Face-With-Toothpaste
query-7,Q0,diy+wikihow-offline+3a013ae6510219fdadb28482bd0d067e,0,how to make homemade toothpaste,How to Remove Scratches from Glass,https://www.wikihow.com/Remove-Scratches-from-Glass
query-7,Q0,diy+wikihow-offline+3e88b00fbefa022e4170ab2e31d97492,0,how to make homemade toothpaste,How to Make Dal with Al Hach (Dried Bottle Gourd) in Kashmiri Style,https://www.wikihow.com/Make-Dal-with-Al-Hach-(Dried-Bottle-Gourd)-in-Kashmiri-Style
query-7,Q0,diy+wikihow-offline+49e1fc963beb5750850772a24cc14d14,0,how to make homemade toothpaste,How to Cure H. Pylori Naturally,https://www.wikihow.com/Cure-H.-Pylori-Naturally
query-7,Q0,diy+wikihow-offline+54679f772739d55e1ac2cc36971d0378,0,how to make homemade toothpaste,How to Lighten Hair Naturally With Honey,https://www.wikihow.com/Lighten-Hair-Naturally-With-Honey
query-7,Q0,diy+wikihow-offline+5f8ac6e764666f8fda06999b3bb8668d,0,how to make homemade toothpaste,How to Make Dog Toothpaste,https://www.wikihow.com/Make-Dog-Toothpaste
query-7,Q0,diy+wikihow-offline+5fe6f3d503ee531a737a529b13829366,0,how to make homemade toothpaste,How to Make Elephant Toothpaste,https://www.wikihow.com/Make-Elephant-Toothpaste
query-7,Q0,diy+wikihow-offline+622e6f9edbe12de7d405cdf1cdd3ef9f,0,how to make homemade toothpaste,How to Use Toothpaste (Household Uses),https://www.wikihow.com/Use-Toothpaste-(Household-Uses)
query-7,Q0,diy+wikihow-offline+6e514ebfb93663f32b7ee1edd68133cd,0,how to make homemade toothpaste,How to Get the Last of the Toothpaste out of the Tube,https://www.wikihow.com/Get-the-Last-of-the-Toothpaste-out-of-the-Tube
query-7,Q0,diy+wikihow-offline+7140dde283d7aedb606c22a4da624327,0,how to make homemade toothpaste,How to Make Slime with Just Shampoo and Toothpaste,https://www.wikihow.com/Make-Slime-with-Just-Shampoo-and-Toothpaste
query-7,Q0,diy+wikihow-offline+73ba545cb2a26d99ef1e7969d0653ed1,0,how to make homemade toothpaste,How to Reduce Asthma Triggers at Home,https://www.wikihow.com/Reduce-Asthma-Triggers-at-Home
query-7,Q0,diy+wikihow-offline+766c940f8335e04ab87a6fa1c550b8b5,0,how to make homemade toothpaste,How to Get Fish Smell off Your Hands,https://www.wikihow.com/Get-Fish-Smell-off-Your-Hands
query-7,Q0,diy+wikihow-offline+76d2a365e25fc93a8db985f4e30bd282,2,how to make homemade toothpaste,How to Make Toothpaste,https://www.wikihow.com/Make-Toothpaste
query-7,Q0,diy+wikihow-offline+7cc206f3c51129a44b9ce8d8273196dd,0,how to make homemade toothpaste,How to Prevent Haemophilus Influenzae Type B (HIB) in Children,https://www.wikihow.com/Prevent-Haemophilus-Influenzae-Type-B-(HIB)-in-Children
query-7,Q0,diy+wikihow-offline+87bd4641b2cacd8db376fe155a19f9ba,0,how to make homemade toothpaste,How to Get Clear Skin by Using Milk and Honey,https://www.wikihow.com/Get-Clear-Skin-by-Using-Milk-and-Honey
query-7,Q0,diy+wikihow-offline+8ca7b38e8b64393064fef535750cf40f,0,how to make homemade toothpaste,How to Get Rid of a Pimple Using Toothpaste,https://www.wikihow.com/Get-Rid-of-a-Pimple-Using-Toothpaste
query-7,Q0,diy+wikihow-offline+99afe18e3141bbeca723edb3aeed7c91,0,how to make homemade toothpaste,How to Get Ink or Dye Off a Painted Wall,https://www.wikihow.com/Get-Ink-or-Dye-Off-a-Painted-Wall
query-7,Q0,diy+wikihow-offline+9c107b757fbd3b9fa62bcd013667674d,0,how to make homemade toothpaste,How to Make Avocado and Honey Facial Skin Softeners,https://www.wikihow.com/Make-Avocado-and-Honey-Facial-Skin-Softeners
query-7,Q0,diy+wikihow-offline+a02a063e50c5b06f705b4b366dbcf241,0,how to make homemade toothpaste,How to Remove a Toothpaste Stain,https://www.wikihow.com/Remove-a-Toothpaste-Stain
query-7,Q0,diy+wikihow-offline+a3549854fd1b970c19d90be39c9c33de,0,how to make homemade toothpaste,How to Get the Most Out of Your Products,https://www.wikihow.com/Get-the-Most-Out-of-Your-Products
query-7,Q0,diy+wikihow-offline+a83557b5c8c8747bccdb80a3225ce17c,0,how to make homemade toothpaste,How to Apply Toothpaste on Pimples,https://www.wikihow.com/Apply-Toothpaste-on-Pimples
query-7,Q0,diy+wikihow-offline+b17faec5ad549575cfc677bf4f1b47d7,0,how to make homemade toothpaste,How to Find Toothpaste That Doesn't Hurt your Mouth,https://www.wikihow.com/Find-Toothpaste-That-Doesn%27t-Hurt-your-Mouth
query-7,Q0,diy+wikihow-offline+b1b2e93ac7a1b02edd16ef1e5d114d5f,2,how to make homemade toothpaste,How to Make Tooth Powder,https://www.wikihow.com/Make-Tooth-Powder
query-7,Q0,diy+wikihow-offline+b1d299f331226e0599776b7ada1786c1,0,how to make homemade toothpaste,How to Reduce Your Plastic Usage in Your Bathroom Routine,https://www.wikihow.com/Reduce-Your-Plastic-Usage-in-Your-Bathroom-Routine
query-7,Q0,diy+wikihow-offline+c28b1ee35f0fa92ec1cb6dc3e88f713f,2,how to make homemade toothpaste,How to Make Baking Soda Toothpaste,https://www.wikihow.com/Make-Baking-Soda-Toothpaste
query-7,Q0,diy+wikihow-offline+c683ea228880c5f854d1b45d1091e005,1,how to make homemade toothpaste,How to Clean Teeth with Baking Soda,https://www.wikihow.com/Clean-Teeth-with-Baking-Soda
query-7,Q0,diy+wikihow-offline+c731107516ce1e89ce2b454df4c5aad4,0,how to make homemade toothpaste,How to Remove Marker from Wood,https://www.wikihow.com/Remove-Marker-from-Wood
query-7,Q0,diy+wikihow-offline+cb009e09a03ceb3c891a586094dd8933,0,how to make homemade toothpaste,How to Be Thorough in Your Oral Hygiene Routine,https://www.wikihow.com/Be-Thorough-in-Your-Oral-Hygiene-Routine
query-7,Q0,diy+wikihow-offline+cb23384e8ae7bdd2ca6deb46eb5761eb,0,how to make homemade toothpaste,How to Home Treat a Toothache or Any Minor Mouth Infection,https://www.wikihow.com/Home-Treat-a-Toothache-or-Any-Minor-Mouth-Infection
query-7,Q0,diy+wikihow-offline+d2bbe44680c718e035f58173a49a6ebd,0,how to make homemade toothpaste,How to Make Hindbeh Bi Zeit (Dandelion Leaves in Olive Oil),https://www.wikihow.com/Make-Hindbeh-Bi-Zeit-(Dandelion-Leaves-in-Olive-Oil)
query-7,Q0,diy+wikihow-offline+d4f1efb2e0d0d775dc2abb74e7fb1794,0,how to make homemade toothpaste,How to Brush Teeth Without Toothpaste,https://www.wikihow.com/Brush-Teeth-Without-Toothpaste
